time,USEmbassy,RenkeLUMS,PAirGardenTown,PAirDHAPhase2,PAirAnarkali,PAirHarbanspura,PAirDefenceChowk,PAirIqbalTown,PAirAkbarChowk,PAirTownship,MetStation,DentalCollege,EPAGulberg
4/19/2021,64.58333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4/20/2021,99.83333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4/21/2021,58.58333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4/22/2021,41.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4/23/2021,18.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4/24/2021,63.45833333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4/25/2021,70.41666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4/26/2021,151.0833333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4/27/2021,147.9583333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4/28/2021,124.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4/29/2021,103.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4/30/2021,64.79166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/1/2021,80.04166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/2/2021,69.04166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/3/2021,70.45833333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/4/2021,75.45833333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/5/2021,60.125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/6/2021,74.625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/7/2021,72.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/8/2021,67.16666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/9/2021,93.41666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/10/2021,87.08333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/11/2021,43.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/12/2021,56.33333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/13/2021,26.91666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/14/2021,42.66666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/15/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/16/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/17/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/18/2021,52.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/19/2021,50.70833333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/20/2021,45.91666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/21/2021,22.45833333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/22/2021,43.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/23/2021,43.58333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/24/2021,58.04166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/25/2021,62.04166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/26/2021,61.29166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/27/2021,63.66666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/28/2021,81.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/29/2021,105.7083333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/30/2021,36.83333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5/31/2021,69.125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/1/2021,25.54166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/2/2021,47.625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/3/2021,43.33333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/4/2021,78.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/5/2021,46.33333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/6/2021,43.125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/7/2021,52.79166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/8/2021,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/9/2021,56.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/10/2021,71.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/11/2021,49.70833333,-1,32.55332599,35.54064158,34.62009244,35.21140117,35.96489243,-1,37.82078644,35.71763606,-1,-1,-1
6/12/2021,46.45833333,-1,-1,-1,-1,-1,-1,41.15598214,-1,-1,-1,-1,-1
6/13/2021,31.875,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
6/14/2021,44.20833333,-1,-1,-1,-1,-1,-1,12.85177381,-1,-1,-1,-1,-1
6/15/2021,67.20833333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/16/2021,37.79166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/17/2021,71.08333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/18/2021,61.29166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/19/2021,49.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/20/2021,29.83333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/21/2021,38.91666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/22/2021,45.70833333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/23/2021,56.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/24/2021,60.83333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/25/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/26/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/27/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/28/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/29/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6/30/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/1/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/2/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/3/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/4/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/5/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/6/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/7/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/8/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/9/2021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/10/2021,74.20833333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/11/2021,62.79166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/12/2021,31.58333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/13/2021,40.83333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/14/2021,44.04166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/15/2021,35.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/16/2021,36.16666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/17/2021,58.625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/18/2021,66.70833333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/19/2021,44.41666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/20/2021,18.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/21/2021,29.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/22/2021,43.58333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/23/2021,41.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/24/2021,43.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/25/2021,47.91666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/26/2021,53.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/27/2021,53.04166667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/28/2021,39.16666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/29/2021,23.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/30/2021,21.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7/31/2021,66.58333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8/1/2021,92.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8/2/2021,37.125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8/3/2021,84.58333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8/4/2021,43.91666667,-1,-1,-1,-1,-1,-1,36.61683908,-1,-1,-1,-1,26
8/5/2021,52.79166667,-1,-1,-1,-1,-1,-1,48.7323892,-1,-1,-1,-1,-1
8/6/2021,-1,-1,54.03654416,-1,-1,-1,-1,49.01541927,-1,-1,-1,-1,-1
8/7/2021,-1,-1,94.33786997,68.55176977,-1,-1,-1,89.72040621,99.49582302,98.21282718,-1,-1,-1
8/8/2021,-1,-1,81.55947917,65.37154443,82.47649752,65.8328449,-1,70.46559914,83.53719923,88.65297033,-1,-1,-1
8/9/2021,-1,-1,60.4965871,54.30168247,72.58394653,64.6781506,-1,55.68881348,62.49823952,65.52137339,-1,-1,-1
8/10/2021,-1,-1,57.04451801,52.40555125,80.57377381,65.74208144,-1,52.99801945,60.25352337,63.84667907,-1,-1,26
8/11/2021,62.79166667,-1,57.66759059,50.98769167,50.76614271,48.64968436,-1,47.47056719,66.3206482,65.01635392,-1,-1,58.8
8/12/2021,-1,-1,45.14046932,42.4994069,44.27513697,43.55552609,-1,41.50194218,49.49688413,49.31444112,-1,-1,61
8/13/2021,-1,-1,51.33595843,54.05520009,49.41347508,51.81772241,-1,45.97594323,55.04509836,56.98881902,-1,-1,61.4
8/14/2021,74,-1,53.34693763,44.61745075,63.02045876,66.76804439,-1,49.43980294,54.14878687,56.0248828,-1,-1,44.5
8/15/2021,54.33333333,-1,42.95806515,-1,61.65748615,48.42597627,-1,41.00717487,43.22060064,-1,-1,-1,-1
8/16/2021,65.58333333,-1,51.76906499,-1,57.54951619,59.14680768,-1,47.69644492,59.99945977,-1,-1,-1,-1
8/17/2021,63.70833333,-1,57.76903073,59.12120139,57.11683046,60.68294729,-1,50.65419023,62.23694452,-1,-1,-1,72
8/18/2021,65.125,-1,59.03997224,-1,54.59229119,69.91409602,-1,51.02606166,61.18808631,-1,-1,-1,65
8/19/2021,60.125,-1,49.06143807,46.60404971,52.23196471,49.41715658,-1,45.30701973,51.08056777,-1,-1,-1,-1
8/20/2021,62.25,-1,50.86332299,48.9083911,55.03837198,55.45438227,-1,46.83946,52.991248,-1,-1,-1,-1
8/21/2021,47.83333333,-1,47.20291353,-1,51.30384096,49.64419836,-1,42.40179877,46.20090203,-1,-1,-1,-1
8/22/2021,35.41666667,-1,39.90544015,38.64069605,44.94344643,46.26400499,-1,36.72831548,40.79241667,-1,-1,-1,-1
8/23/2021,70.83333333,-1,70.03109642,48.49287823,82.17096922,72.32485809,-1,64.84567104,72.06775109,-1,-1,-1,-1
8/24/2021,68.79166667,-1,73.03072185,75.53850007,70.98668645,67.92277766,-1,62.79252552,79.35049656,81.09039708,-1,-1,-1
8/25/2021,64.66666667,-1,52.63746127,59.33084645,52.71032831,53.13440967,-1,49.30678898,58.97870655,62.12844943,-1,-1,-1
8/26/2021,76.04166667,-1,47.25890904,46.68861289,-1,45.60972521,49.35707639,43.64679799,52.17161204,46.63002992,-1,-1,-1
8/27/2021,66.125,-1,42.53417923,41.18502346,42.79433829,39.08574877,44.67122222,39.18872268,45.7168465,45.09526221,-1,-1,-1
8/28/2021,60.16666667,-1,43.52131944,38.75579848,49.59594059,43.44155004,45.30144444,39.8066857,44.89980769,48.67053906,-1,-1,-1
8/29/2021,61.79166667,-1,49.88457236,45.4377127,50.38802945,46.40788431,51.85015327,45.63487613,52.77016672,60.25519947,-1,-1,-1
8/30/2021,63.625,-1,-1,60.79869965,66.34172773,61.00880692,66.65492087,58.79426405,68.08874574,77.48840052,-1,-1,-1
8/31/2021,52.58333333,-1,-1,44.87247899,54.34251011,46.36059171,54.05890823,47.18096997,50.26882615,54.81544133,-1,-1,-1
9/1/2021,-1,-1,62.65019581,44.16653271,55.97701784,52.47741894,61.76131631,52.20761629,76.29829122,60.79738526,-1,-1,-1
9/2/2021,-1,-1,96.72477961,69.66181696,73.89435057,75.37128305,99.66129861,81.42397415,112.1064669,92.45570139,-1,-1,-1
9/3/2021,-1,-1,58.95428192,53.45697197,66.42032841,83.01878326,60.67976278,50.72324613,61.68114469,63.78264844,-1,-1,-1
9/4/2021,-1,-1,63.04678448,53.40386271,73.81481069,71.36090905,64.44492361,61.32571182,60.75353736,61.01027083,-1,-1,-1
9/5/2021,-1,-1,69.5449035,69.90695067,68.87745139,69.14549919,72.81096863,63.30467896,68.53571552,78.05658875,-1,-1,-1
9/6/2021,-1,-1,63.08862716,64.27467601,59.7450662,57.88453669,65.76208956,-1,66.43804507,77.97765622,-1,-1,-1
9/7/2021,-1,-1,60.06350694,66.40491115,55.23124344,59.39434081,63.51716667,-1,60.90795903,69.57733804,-1,-1,-1
9/8/2021,-1,-1,47.37636485,46.39437792,62.63899947,52.03398952,47.85380651,44.31997605,49.5596471,53.24258036,-1,-1,-1
9/9/2021,-1,-1,52.38261806,41.51887532,82.91506705,68.76858239,53.98870139,47.86848991,52.32120609,55.05417769,-1,-1,-1
9/10/2021,45.75,-1,40.37874977,41.93774885,56.40734885,51.19421469,40.02484816,37.66453603,39.4681159,44.53590781,-1,-1,-1
9/11/2021,58.45833333,-1,40.97372979,28.19072992,65.50126224,46.06356823,45.09002123,45.39631262,34.07654881,39.34669517,-1,-1,-1
9/12/2021,58.66666667,-1,42.57732375,32.85394062,-1,53.73471478,41.59089895,44.58104907,39.9209906,41.73055042,-1,-1,-1
9/13/2021,81.54166667,-1,77.935814,60.94795051,-1,91.57970561,74.79064296,64.86817237,86.25503472,80.54558361,-1,-1,-1
9/14/2021,62.16666667,-1,-1,42.59326855,-1,54.86303728,47.06148422,46.45782453,55.07291316,55.47334272,-1,-1,-1
9/15/2021,92,-1,-1,54.83474235,-1,82.98708894,74.69249282,76.40293904,79.03445283,77.60265182,-1,-1,-1
9/16/2021,47.83333333,-1,41.19253963,50.35145634,-1,56.67249111,52.9694205,47.74845999,53.94279403,55.62620115,-1,-1,-1
9/17/2021,25.33333333,-1,31.37730682,28.05946175,-1,31.96907341,32.59804239,29.60852215,35.63824241,38.71745833,-1,-1,-1
9/18/2021,42.83333333,-1,52.3472125,53.13098988,-1,53.21206144,53.95767217,49.49597067,59.56953979,60.67431944,-1,-1,-1
9/19/2021,56.41666667,-1,78.58843673,62.91561949,-1,64.30481794,81.45906609,67.59968349,76.93331758,90.0228113,-1,-1,-1
9/20/2021,78.41666667,-1,93.00206462,83.23961397,-1,75.13955156,97.09257974,85.01173071,95.37941121,112.0392029,-1,-1,-1
9/21/2021,55.04166667,-1,54.49385545,43.83092241,-1,54.54692664,57.01201389,54.99836745,51.1111147,69.06455639,-1,-1,-1
9/22/2021,69.875,-1,-1,42.70506867,-1,63.42894523,57.9280139,53.56205445,52.09343849,-1,-1,-1,-1
9/23/2021,38.58333333,-1,-1,41.54970833,-1,71.02395618,40.39498215,37.53303465,39.78976687,-1,-1,-1,-1
9/24/2021,49.125,-1,-1,37.05111607,-1,43.00717361,46.35076389,47.89460584,48.27891794,-1,-1,-1,-1
9/25/2021,114.5652174,-1,-1,95.14057974,-1,118.1608829,99.191875,75.76298177,101.3364056,-1,-1,-1,-1
9/26/2021,147.2083333,-1,-1,91.3677045,-1,107.0921974,138.3471133,135.5128792,121.6800938,-1,-1,-1,-1
9/27/2021,96.29166667,-1,-1,90.43811711,-1,103.1010184,113.8070848,101.6995903,113.4456517,117.9323577,-1,-1,-1
9/28/2021,99.75,-1,119.8292874,122.9629375,-1,153.1094372,129.1007986,110.2161729,119.4610215,-1,-1,-1,74
9/29/2021,63.79166667,-1,83.2392547,70.570465,-1,82.09162314,86.60875963,76.62180804,81.37484945,-1,-1,-1,101.42
9/30/2021,56.5,-1,-1,66.28936676,-1,70.54403879,91.28711864,76.5536042,88.81572632,-1,-1,-1,19.5
10/1/2021,91.16666667,-1,-1,92.64584828,-1,102.1451231,112.4425556,95.23413524,99.36837245,-1,-1,-1,-1
10/2/2021,48.41666667,-1,42.63755467,56.59659461,-1,66.43549289,66.12923611,55.02961961,63.24786608,-1,-1,-1,66.8
10/3/2021,44.33333333,-1,52.15908333,50.77599315,-1,59.34012205,52.95306944,48.40625034,58.65016547,-1,-1,-1,-1
10/4/2021,50.58333333,-1,52.73196481,50.51024795,-1,47.9205833,54.6808142,49.20033936,53.18975155,-1,-1,-1,19.5
10/5/2021,74.25,-1,68.81446845,43.14258592,-1,51.58154751,74.09221226,57.98451916,59.4541844,-1,-1,-1,-1
10/6/2021,105.3333333,-1,96.76042026,96.57342193,-1,139.6519496,103.6987361,92.86135489,93.22428525,-1,-1,-1,22.4
10/7/2021,82.75,-1,99.52313471,98.65250964,-1,93.84908177,99.454625,87.93959906,94.96307166,-1,-1,-1,65.83
10/8/2021,97.125,-1,109.3096468,124.5619321,-1,133.6043194,102.3598822,86.88812787,112.9080138,-1,-1,-1,-1
10/9/2021,109.2916667,-1,112.3249846,87.77371028,-1,111.8378079,117.4332083,99.46381064,104.3649706,-1,-1,-1,-1
10/10/2021,72.25,-1,76.10138242,73.03193666,-1,87.25879478,80.01419444,70.20789507,74.25449573,-1,-1,-1,-1
10/11/2021,66.625,-1,69.02171826,59.49643511,-1,67.85592361,68.44058333,64.16967833,70.71466488,-1,-1,-1,-1
10/12/2021,110.9166667,-1,145.1367522,135.3501132,-1,121.2704183,138.6080165,132.6589754,133.129283,-1,-1,-1,-1
10/13/2021,150.9166667,-1,-1,129.0599552,-1,158.4289032,136.8807222,121.1439023,126.1210042,-1,-1,-1,-1
10/14/2021,145.5416667,-1,-1,142.6831944,-1,201.0599596,135.1995694,125.9995891,154.3453859,-1,-1,-1,-1
10/15/2021,140.0416667,-1,-1,135.5878733,-1,170.3756752,129.4683889,121.7468077,130.9138341,125.0199981,-1,-1,-1
10/16/2021,146.8333333,-1,153.2409875,173.9194749,170.5763156,166.0233165,158.6547486,143.3665161,149.8373122,168.6436758,-1,-1,-1
10/17/2021,184.7916667,-1,177.3481097,205.4184787,189.6245841,232.4944514,182.3419988,169.8536472,159.8810533,173.8645127,-1,-1,-1
10/18/2021,102.5833333,-1,129.9011759,174.6883329,129.9553254,187.9915143,121.7923333,120.5623406,120.5853694,137.5311667,-1,-1,-1
10/19/2021,131.5,-1,126.1978987,-1,132.5436494,131.930654,131.8497457,129.382344,122.6624025,127.3666384,-1,-1,-1
10/20/2021,122.7916667,-1,-1,-1,164.1805903,154.0148128,139.0358472,132.8205933,145.763,151.8875328,-1,-1,76.25
10/21/2021,-1,-1,-1,-1,218.4431806,208.3054481,204.4181812,190.0623778,199.324631,199.2860243,-1,-1,104.72
10/22/2021,-1,-1,-1,-1,134.2346213,174.6446715,142.6802431,127.8734372,128.884239,149.1508068,-1,-1,-1
10/23/2021,-1,-1,62.36742935,-1,58.41749306,69.199582,58.33207639,53.23738423,58.60146109,67.51471589,-1,-1,48.8
10/24/2021,-1,-1,34.67425451,-1,46.19180278,43.6091807,34.17304861,33.90592774,33.58254167,-1,-1,-1,57.8
10/25/2021,-1,-1,98.08259779,-1,92.7433125,113.0717646,98.79340513,103.4728521,96.54303141,-1,-1,-1,-1
10/26/2021,-1,-1,134.9295264,-1,156.5059025,155.9443021,124.6134306,145.9525982,121.5029373,-1,-1,-1,-1
10/27/2021,-1,-1,243.1195565,-1,253.4941892,297.2711416,224.9439583,245.2560424,189.5290263,197.5508575,-1,-1,-1
10/28/2021,-1,-1,215.5689968,-1,231.1954078,241.4969539,185.365193,192.755716,173.9386315,178.9208056,-1,-1,106
10/29/2021,-1,-1,-1,-1,295.6743774,324.3129962,253.782622,253.6528929,238.7502874,237.2471997,-1,-1,74
10/30/2021,-1,-1,231.5187729,-1,237.4476499,227.1431777,238.0943403,-1,200.8584484,216.1575673,-1,-1,112
10/31/2021,-1,-1,164.655289,-1,202.7083154,184.0173006,163.8204337,-1,166.5960829,176.8501037,-1,-1,93.85
11/1/2021,-1,-1,-1,-1,392.2979375,414.0517198,379.6464624,-1,346.5785471,402.2543745,-1,-1,101.11
11/2/2021,-1,-1,-1,-1,131.0772569,123.2443164,111.3243056,128.6458217,104.6094804,121.1261276,-1,-1,241
11/3/2021,-1,-1,-1,-1,132.1476888,148.9186955,93.36738051,-1,81.28161359,87.53853017,-1,-1,40
11/4/2021,-1,-1,254.3309737,-1,257.6617592,254.0397626,217.7929073,-1,222.0474975,227.7691844,-1,-1,76
11/5/2021,-1,-1,322.2107607,-1,316.8629459,317.2413681,305.1813889,-1,256.5037483,296.4911389,-1,-1,153
11/6/2021,-1,-1,279.2619635,-1,241.0844236,261.8934654,262.0140972,-1,243.4826705,275.7293333,-1,-1,-1
11/7/2021,-1,-1,250.0572951,-1,255.8995278,262.0366878,261.2246027,258.7461815,275.5942307,306.1783148,-1,-1,111
11/8/2021,-1,-1,-1,290.9952932,343.167743,374.0771178,331.0789653,-1,286.5628903,310.3298245,-1,-1,105.66
11/9/2021,-1,-1,-1,307.9051099,327.4797778,312.8295347,288.8090069,-1,269.6064539,296.9762469,-1,-1,-1
11/10/2021,-1,-1,379.1372624,328.8966266,385.2517876,323.9633194,352.4205556,360.4600959,328.3754794,373.1944648,-1,-1,-1
11/11/2021,-1,-1,429.6221891,388.52571,420.4997083,434.0497669,411.0154514,390.6867452,337.4958945,382.1099989,-1,-1,-1
11/12/2021,-1,-1,338.9163348,322.3242862,339.0247361,364.0605224,313.8882026,-1,288.0711795,314.9439022,-1,-1,-1
11/13/2021,-1,-1,281.4409896,282.1760625,331.4159306,334.231217,286.9241205,-1,250.8536305,277.6629047,-1,-1,-1
11/14/2021,-1,-1,229.4239351,232.1756276,281.1463705,276.3668142,229.8883241,227.2384596,209.5988983,250.7769016,-1,-1,108.45
11/15/2021,-1,-1,340.4724494,331.347754,441.2732608,358.7923077,352.5550208,360.6006608,317.2850392,347.5721051,-1,-1,122
11/16/2021,-1,-1,-1,232.911557,307.2262847,293.5689667,238.4129638,254.1145502,230.161954,252.6443056,-1,-1,162
11/17/2021,-1,-1,-1,298.7031018,307.8207986,400.1051023,286.3086358,293.0741632,268.3366116,316.9572696,-1,-1,-1
11/18/2021,-1,-1,388.2663199,383.9846333,402.6239167,429.5213056,375.210074,377.3903364,330.9024064,383.4541727,-1,-1,-1
11/19/2021,-1,-1,408.0001201,-1,443.2065759,470.3929236,386.2977986,395.3226785,342.2434222,397.3213439,-1,-1,-1
11/20/2021,-1,-1,359.5308116,-1,407.644177,469.6111245,371.1697973,-1,324.1615573,378.1249861,-1,-1,-1
11/21/2021,-1,-1,281.8893155,-1,297.9753194,288.3552193,292.2073779,-1,278.8940884,299.4654688,-1,-1,137
11/22/2021,-1,-1,-1,-1,250.8936464,202.3284658,232.6618681,-1,216.9853915,223.9988762,-1,-1,130
11/23/2021,-1,-1,313.7962967,-1,291.1372857,270.7969286,274.5369712,-1,261.4205033,321.2790925,-1,-1,127
11/24/2021,-1,-1,245.3042425,-1,266.1066136,253.2439027,240.4634444,239.1921449,210.1686906,272.2508204,-1,-1,-1
11/25/2021,-1,-1,-1,-1,343.2160837,256.8859342,293.6336912,294.8129112,264.6788838,315.3865864,-1,-1,115
11/26/2021,-1,-1,-1,-1,406.1646783,451.9548159,403.5985976,392.1292811,363.8885635,437.7570227,-1,-1,135
11/27/2021,-1,-1,288.4353926,-1,324.6742083,287.3192723,302.0670278,284.1157606,252.6364439,312.0665764,-1,-1,128
11/28/2021,-1,-1,291.7426115,-1,352.8304804,318.8096285,299.2698685,308.2746636,276.4788364,313.0343695,-1,-1,132
11/29/2021,-1,-1,433.5223322,-1,374.1545278,371.6016741,402.9561964,-1,336.7588074,408.6482507,-1,-1,130
11/30/2021,-1,-1,-1,-1,340.9603403,327.5864899,304.0186042,-1,260.4731684,319.5272014,-1,-1,140
12/1/2021,-1,-1,-1,-1,326.5209193,261.2370936,324.1103436,-1,283.60087,375.2967153,-1,-1,137
12/2/2021,-1,-1,-1,319.0381671,347.3789765,363.2124583,323.8642489,-1,260.2510155,338.0904981,-1,-1,117
12/3/2021,-1,-1,-1,339.9074067,377.8035338,347.2993508,290.8740387,-1,262.6340335,337.9727841,-1,-1,113
12/4/2021,-1,-1,295.6367974,309.9724514,312.2393056,329.5420032,311.1988819,-1,253.0487998,-1,-1,-1,131
12/5/2021,-1,-1,306.2735972,306.8168889,371.9414583,302.9873517,323.7747778,-1,236.4935639,-1,-1,-1,121
12/6/2021,-1,-1,245.0270201,263.6632831,258.8250216,259.3282623,259.3994056,-1,176.4060523,252.3200432,-1,-1,110
12/7/2021,-1,-1,-1,229.4388403,283.7663056,240.1095936,226.7917682,250.7011155,170.5280091,236.1239444,-1,-1,112
12/8/2021,206.1291667,-1,-1,236.8280903,287.472039,260.662832,-1,227.8246566,174.2272171,-1,-1,-1,114
12/9/2021,315.5708333,-1,-1,305.9325075,481.9962014,376.3847764,357.1065069,391.770818,317.2460806,-1,-1,-1,110
12/10/2021,297.25,-1,-1,358.7280591,374.9737936,310.2039495,338.0625372,331.1047567,249.5583034,-1,-1,-1,114
12/11/2021,242.2916667,-1,-1,294.6659734,336.0145235,319.1199943,261.7733056,269.2706736,205.9071758,283.0986585,-1,-1,119
12/12/2021,339.9583333,-1,362.895726,337.3059097,419.9275625,364.744374,336.6285347,336.0368303,250.0004207,400.9994028,-1,-1,117
12/13/2021,360.8181818,-1,-1,328.5975999,387.2938993,355.1513606,350.7804305,377.4495002,254.9786821,388.6492261,-1,-1,111
